airline,source_city,stops,destination_city,days_left,price_eur,departure_hour,class_Economy,duration_mins
Indigo,Mumbai,1,Bangalore,41.0,21.02,9,1,465
Vistara,Mumbai,1,Chennai,29.0,42.05,9,1,649
Air_India,Mumbai,1,Bangalore,37.0,60.19,18,1,895
Indigo,Bangalore,0,Chennai,8.0,36.69,18,1,60
Vistara,Kolkata,1,Bangalore,27.0,517.43,18,0,1639
GO_FIRST,Bangalore,1,Mumbai,44.0,63.23,6,1,595
GO_FIRST,Kolkata,1,Delhi,43.0,62.58,18,1,510
Air_India,Hyderabad,1,Delhi,22.0,61.03,9,1,604
AirAsia,Delhi,2,Kolkata,44.0,48.64,9,1,610
Indigo,Hyderabad,0,Mumbai,26.0,30.64,6,1,90
Air_India,Hyderabad,1,Delhi,22.0,53.8,22,1,750
Vistara,Kolkata,1,Delhi,6.0,157.51,22,1,1144
Vistara,Kolkata,1,Delhi,24.0,76.11,9,1,690
Vistara,Hyderabad,2,Kolkata,14.0,150.46,18,1,844
Vistara,Delhi,1,Hyderabad,36.0,389.67,14,0,1050
Air_India,Kolkata,1,Mumbai,21.0,497.48,22,0,1410
AirAsia,Bangalore,1,Delhi,10.0,74.06,18,1,370
Vistara,Delhi,1,Bangalore,14.0,105.69,14,1,325
Vistara,Hyderabad,1,Bangalore,38.0,626.19,6,0,610
Air_India,Delhi,1,Mumbai,10.0,175.31,9,1,385
Vistara,Delhi,1,Mumbai,31.0,62.31,18,1,349
Vistara,Chennai,1,Hyderabad,18.0,574.28,22,0,754
Vistara,Mumbai,2,Kolkata,42.0,659.78,14,0,439
Air_India,Kolkata,1,Hyderabad,40.0,46.75,22,1,1369
AirAsia,Delhi,1,Hyderabad,13.0,58.91,22,1,585
AirAsia,Delhi,1,Chennai,34.0,19.77,9,1,469
Vistara,Chennai,1,Delhi,7.0,128.88,22,1,694
Vistara,Chennai,2,Bangalore,41.0,63.7,6,1,715
Indigo,Delhi,0,Hyderabad,48.0,29.82,22,1,135
Vistara,Mumbai,1,Kolkata,9.0,187.66,18,1,1650
Indigo,Bangalore,1,Mumbai,2.0,123.56,14,1,364
GO_FIRST,Delhi,1,Hyderabad,36.0,73.41,6,1,435
Air_India,Mumbai,2,Chennai,16.0,88.85,18,1,1740
Vistara,Delhi,1,Mumbai,33.0,51.73,22,1,1075
AirAsia,Delhi,1,Chennai,20.0,19.77,9,1,720
Vistara,Mumbai,0,Delhi,48.0,23.15,14,1,124
Vistara,Bangalore,2,Chennai,38.0,627.03,14,0,2059
Air_India,Mumbai,1,Chennai,4.0,91.05,14,1,1039
Vistara,Bangalore,1,Hyderabad,27.0,559.99,6,0,540
AirAsia,Kolkata,2,Delhi,37.0,29.83,14,1,820
Air_India,Mumbai,1,Hyderabad,43.0,452.18,6,0,990
Vistara,Delhi,1,Mumbai,13.0,120.24,18,1,349
GO_FIRST,Mumbai,1,Kolkata,29.0,57.57,22,1,559
GO_FIRST,Kolkata,1,Bangalore,31.0,78.96,6,1,925
Air_India,Mumbai,1,Bangalore,9.0,91.05,9,1,1375
Vistara,Hyderabad,1,Delhi,10.0,513.36,22,0,990
Vistara,Hyderabad,1,Bangalore,15.0,377.03,9,0,1459
Air_India,Mumbai,1,Chennai,35.0,490.97,14,0,454
Vistara,Mumbai,0,Delhi,17.0,419.71,14,0,135
Air_India,Hyderabad,1,Kolkata,48.0,511.69,18,0,1005
Air_India,Chennai,1,Hyderabad,34.0,35.26,14,1,400
Vistara,Delhi,1,Kolkata,47.0,648.47,22,0,720
Indigo,Kolkata,2,Bangalore,8.0,69.04,9,1,720
Vistara,Delhi,1,Hyderabad,46.0,57.01,14,1,1129
Vistara,Bangalore,1,Delhi,31.0,498.37,18,0,850
Vistara,Hyderabad,1,Chennai,16.0,90.62,9,1,1414
Indigo,Bangalore,1,Delhi,37.0,47.56,14,1,435
Vistara,Bangalore,1,Kolkata,24.0,598.79,18,0,835
Vistara,Chennai,1,Bangalore,25.0,436.85,9,0,670
SpiceJet,Kolkata,1,Delhi,25.0,50.67,14,1,280
Air_India,Chennai,1,Hyderabad,15.0,119.52,14,1,400
Indigo,Kolkata,0,Hyderabad,11.0,88.11,18,1,130
Indigo,Chennai,0,Hyderabad,21.0,15.35,18,1,75
GO_FIRST,Kolkata,1,Mumbai,42.0,58.27,6,1,409
GO_FIRST,Mumbai,1,Delhi,25.0,55.11,9,1,364
Air_India,Chennai,1,Mumbai,28.0,490.38,6,0,925
GO_FIRST,Bangalore,1,Mumbai,30.0,51.23,22,1,735
Indigo,Chennai,1,Mumbai,16.0,47.83,9,1,400
SpiceJet,Delhi,0,Mumbai,8.0,58.91,6,1,139
Vistara,Mumbai,1,Kolkata,47.0,58.87,22,1,700
AirAsia,Hyderabad,1,Delhi,24.0,22.05,18,1,334
Air_India,Mumbai,1,Chennai,30.0,490.97,6,0,934
Vistara,Mumbai,0,Bangalore,2.0,53.62,9,1,100
Vistara,Chennai,1,Kolkata,43.0,70.07,22,1,1219
Indigo,Mumbai,0,Hyderabad,39.0,28.71,18,1,79
Vistara,Hyderabad,1,Kolkata,40.0,58.98,14,1,559
Air_India,Delhi,1,Mumbai,22.0,504.39,22,0,685
Vistara,Mumbai,1,Bangalore,36.0,662.32,14,0,454
Indigo,Bangalore,0,Delhi,32.0,44.53,22,1,180
Vistara,Delhi,1,Hyderabad,9.0,97.38,14,1,1050
Air_India,Kolkata,1,Delhi,28.0,531.84,14,0,1210
Vistara,Kolkata,1,Chennai,23.0,73.78,22,1,1399
Indigo,Delhi,1,Chennai,40.0,20.29,6,1,499
Vistara,Mumbai,1,Chennai,38.0,735.92,9,0,355
GO_FIRST,Bangalore,1,Mumbai,37.0,63.23,22,1,379
Vistara,Bangalore,1,Hyderabad,49.0,52.67,9,1,745
Air_India,Delhi,1,Kolkata,36.0,35.72,18,1,889
Vistara,Kolkata,1,Hyderabad,48.0,789.87,9,0,640
Indigo,Bangalore,1,Kolkata,14.0,112.55,22,1,589
Vistara,Delhi,1,Hyderabad,7.0,111.92,18,1,1504
Vistara,Mumbai,1,Chennai,2.0,688.26,9,0,1320
GO_FIRST,Mumbai,0,Delhi,21.0,27.19,6,1,130
Vistara,Kolkata,1,Hyderabad,15.0,516.32,18,0,1069
Indigo,Kolkata,0,Mumbai,4.0,78.76,18,1,184
Vistara,Hyderabad,1,Bangalore,20.0,53.84,14,1,289
Air_India,Bangalore,0,Delhi,16.0,40.29,22,1,175
Air_India,Mumbai,1,Hyderabad,28.0,41.3,6,1,679
SpiceJet,Delhi,1,Mumbai,29.0,25.94,6,1,255
SpiceJet,Kolkata,1,Mumbai,8.0,78.75,22,1,1570
Indigo,Hyderabad,2,Chennai,21.0,86.83,6,1,925
Air_India,Hyderabad,1,Kolkata,15.0,511.69,6,0,480
Air_India,Delhi,1,Mumbai,39.0,504.39,6,0,660
Vistara,Delhi,1,Kolkata,36.0,670.64,6,0,559
GO_FIRST,Hyderabad,1,Mumbai,22.0,33.87,6,1,385
Vistara,Mumbai,1,Kolkata,23.0,692.69,22,0,1270
Vistara,Mumbai,1,Bangalore,33.0,684.49,9,0,835
Vistara,Bangalore,1,Delhi,5.0,716.72,6,0,784
Indigo,Chennai,1,Mumbai,46.0,18.11,22,1,430
Indigo,Mumbai,0,Kolkata,31.0,48.42,22,1,150
Vistara,Hyderabad,1,Kolkata,49.0,76.86,9,1,1510
Indigo,Delhi,1,Chennai,42.0,33.54,6,1,300
Vistara,Mumbai,1,Hyderabad,32.0,43.68,22,1,1380
Vistara,Delhi,0,Mumbai,46.0,419.83,6,0,120
Vistara,Mumbai,2,Chennai,30.0,119.32,6,1,559
Vistara,Delhi,1,Mumbai,40.0,74.96,6,1,390
Vistara,Kolkata,1,Bangalore,41.0,61.31,22,1,1270
Air_India,Mumbai,1,Bangalore,6.0,91.05,22,1,900
Indigo,Bangalore,1,Kolkata,48.0,64.8,9,1,520
Vistara,Delhi,1,Bangalore,28.0,486.66,9,0,364
Indigo,Mumbai,1,Delhi,8.0,73.35,9,1,490
AirAsia,Hyderabad,1,Mumbai,42.0,22.27,18,1,289
Air_India,Bangalore,1,Mumbai,48.0,61.27,18,1,1639
AirAsia,Delhi,2,Bangalore,25.0,39.77,14,1,495
Vistara,Hyderabad,0,Mumbai,8.0,176.09,9,0,90
Vistara,Chennai,1,Kolkata,30.0,564.64,6,0,760
Vistara,Bangalore,1,Hyderabad,4.0,110.88,18,1,840
Vistara,Hyderabad,1,Chennai,47.0,39.67,22,1,810
Air_India,Delhi,1,Mumbai,5.0,142.06,22,1,1429
GO_FIRST,Delhi,1,Bangalore,5.0,73.47,9,1,634
Vistara,Kolkata,1,Hyderabad,46.0,101.94,6,1,325
Vistara,Mumbai,1,Chennai,26.0,42.05,9,1,739
Indigo,Kolkata,1,Hyderabad,31.0,33.66,6,1,385
SpiceJet,Kolkata,0,Mumbai,38.0,44.52,9,1,165
GO_FIRST,Hyderabad,1,Mumbai,30.0,41.22,6,1,604
Vistara,Mumbai,1,Hyderabad,41.0,575.21,9,0,480
Vistara,Delhi,1,Mumbai,26.0,51.73,22,1,805
Indigo,Delhi,1,Mumbai,48.0,35.16,1,1,600
Air_India,Mumbai,1,Hyderabad,31.0,74.7,9,1,1564
SpiceJet,Delhi,1,Chennai,21.0,41.06,18,1,1585
Vistara,Mumbai,1,Chennai,34.0,49.81,6,1,765
Air_India,Kolkata,2,Hyderabad,5.0,124.4,14,1,1819
Air_India,Kolkata,1,Delhi,28.0,475.79,14,0,1750
GO_FIRST,Kolkata,1,Mumbai,34.0,57.3,14,1,565
Air_India,Kolkata,0,Delhi,26.0,282.13,6,0,135
GO_FIRST,Bangalore,1,Hyderabad,17.0,42.92,22,1,705
Vistara,Chennai,0,Delhi,30.0,275.03,6,0,169
Air_India,Kolkata,1,Mumbai,19.0,59.85,9,1,705
Vistara,Chennai,1,Delhi,31.0,51.52,9,1,285
Vistara,Hyderabad,1,Chennai,22.0,785.24,14,0,589
AirAsia,Hyderabad,1,Kolkata,32.0,20.35,18,1,795
Vistara,Mumbai,0,Bangalore,42.0,204.69,14,0,105
Vistara,Kolkata,1,Mumbai,27.0,497.48,6,0,940
GO_FIRST,Kolkata,0,Hyderabad,30.0,24.12,14,1,139
Air_India,Hyderabad,1,Mumbai,41.0,47.33,18,1,1075
Indigo,Mumbai,1,Bangalore,6.0,59.54,9,1,465
Vistara,Bangalore,1,Hyderabad,27.0,375.9,18,0,1555
Vistara,Bangalore,1,Chennai,33.0,438.19,18,0,955
Air_India,Kolkata,1,Bangalore,5.0,150.46,9,1,825
GO_FIRST,Chennai,0,Mumbai,18.0,29.69,6,1,109
Air_India,Mumbai,1,Chennai,21.0,46.83,18,1,1060
Indigo,Bangalore,1,Mumbai,26.0,43.04,9,1,349
Indigo,Kolkata,0,Mumbai,26.0,44.52,6,1,190
Vistara,Chennai,1,Bangalore,22.0,596.33,6,0,985
Indigo,Chennai,0,Delhi,25.0,23.05,18,1,165
GO_FIRST,Mumbai,1,Kolkata,40.0,57.57,22,1,645
Vistara,Kolkata,1,Chennai,19.0,59.13,18,1,910
Vistara,Hyderabad,1,Kolkata,47.0,58.98,9,1,570
Vistara,Delhi,1,Kolkata,5.0,648.47,14,0,1090
Vistara,Mumbai,0,Bangalore,32.0,20.52,9,1,100
Air_India,Bangalore,1,Mumbai,45.0,36.7,18,1,739
Vistara,Kolkata,1,Delhi,21.0,653.76,9,0,754
Air_India,Kolkata,1,Mumbai,23.0,50.49,22,1,885
Air_India,Bangalore,1,Delhi,12.0,420.79,18,0,934
AirAsia,Delhi,1,Hyderabad,3.0,126.47,14,1,415
Vistara,Mumbai,1,Chennai,44.0,43.03,9,1,355
Vistara,Chennai,1,Bangalore,9.0,96.29,6,1,1549
GO_FIRST,Kolkata,1,Bangalore,26.0,60.45,6,1,675
Vistara,Chennai,1,Delhi,27.0,573.18,6,0,1030
Indigo,Delhi,1,Chennai,1.0,172.19,9,1,625
Air_India,Chennai,1,Delhi,18.0,72.12,6,1,355
AirAsia,Chennai,1,Delhi,28.0,24.51,18,1,675
Air_India,Kolkata,1,Mumbai,31.0,497.48,22,0,979
AirAsia,Delhi,1,Bangalore,44.0,35.32,6,1,555
Vistara,Kolkata,1,Mumbai,30.0,66.41,18,1,1519
Vistara,Chennai,1,Delhi,43.0,49.19,6,1,960
Air_India,Delhi,1,Chennai,45.0,63.87,18,1,1450
SpiceJet,Delhi,0,Kolkata,5.0,64.13,6,1,124
Air_India,Hyderabad,1,Delhi,45.0,46.53,22,1,865
Vistara,Bangalore,1,Delhi,28.0,79.31,18,1,1440
Air_India,Bangalore,1,Chennai,5.0,143.73,22,1,940
Air_India,Bangalore,1,Delhi,25.0,36.36,6,1,655
Vistara,Delhi,0,Chennai,34.0,23.39,6,1,165
Air_India,Delhi,1,Mumbai,8.0,504.39,22,0,685
Vistara,Bangalore,1,Hyderabad,30.0,68.2,6,1,334
Air_India,Bangalore,1,Mumbai,16.0,443.96,14,0,1740
Indigo,Delhi,1,Kolkata,9.0,58.93,18,1,250
Vistara,Hyderabad,1,Delhi,31.0,55.97,14,1,675
Air_India,Kolkata,1,Mumbai,21.0,59.85,6,1,349
GO_FIRST,Hyderabad,1,Mumbai,32.0,37.24,22,1,700
Indigo,Delhi,0,Mumbai,14.0,58.93,18,1,130
Vistara,Mumbai,1,Chennai,21.0,39.56,22,1,720
Air_India,Kolkata,1,Chennai,41.0,73.43,9,1,1395
Air_India,Hyderabad,1,Mumbai,47.0,505.27,14,0,445
GO_FIRST,Mumbai,1,Hyderabad,23.0,38.75,14,1,574
GO_FIRST,Bangalore,1,Chennai,33.0,46.38,22,1,580
GO_FIRST,Delhi,0,Hyderabad,20.0,20.76,22,1,135
Vistara,Kolkata,0,Mumbai,28.0,44.52,18,1,165
Vistara,Hyderabad,1,Mumbai,20.0,50.07,6,1,865
Vistara,Kolkata,1,Bangalore,22.0,517.43,9,0,745
Vistara,Delhi,1,Mumbai,21.0,408.52,6,0,1590
Vistara,Mumbai,1,Kolkata,25.0,636.16,18,0,1429
AirAsia,Kolkata,1,Delhi,16.0,38.7,9,1,754
Vistara,Hyderabad,1,Mumbai,36.0,46.12,6,1,345
Vistara,Hyderabad,1,Bangalore,3.0,760.35,14,0,1654
Indigo,Delhi,1,Bangalore,30.0,30.94,18,1,334
Indigo,Delhi,1,Bangalore,33.0,39.65,9,1,585
Air_India,Mumbai,1,Chennai,23.0,490.97,9,0,540
Air_India,Delhi,1,Kolkata,19.0,470.51,22,0,850
Indigo,Chennai,2,Hyderabad,6.0,114.68,9,1,640
Air_India,Bangalore,0,Hyderabad,40.0,19.56,18,1,85
Indigo,Delhi,1,Hyderabad,32.0,34.21,6,1,615
Vistara,Mumbai,1,Delhi,23.0,408.4,6,0,379
GO_FIRST,Hyderabad,1,Delhi,12.0,60.68,9,1,540
GO_FIRST,Delhi,1,Bangalore,20.0,39.78,18,1,454
Indigo,Delhi,1,Kolkata,32.0,37.15,14,1,259
Vistara,Kolkata,1,Delhi,18.0,838.75,9,0,670
AirAsia,Bangalore,1,Mumbai,48.0,21.8,6,1,964
Vistara,Bangalore,1,Mumbai,6.0,663.07,9,0,844
Vistara,Delhi,1,Mumbai,47.0,526.11,14,0,454
Vistara,Chennai,1,Kolkata,31.0,58.75,9,1,1309
Indigo,Chennai,0,Bangalore,42.0,14.28,22,1,70
Vistara,Bangalore,1,Mumbai,23.0,607.65,6,0,420
Indigo,Delhi,0,Kolkata,24.0,39.57,18,1,130
Vistara,Chennai,1,Kolkata,43.0,543.25,6,0,775
Air_India,Bangalore,2,Chennai,15.0,138.44,9,1,1170
Vistara,Hyderabad,1,Kolkata,9.0,144.86,22,1,780
Vistara,Mumbai,1,Chennai,11.0,111.89,9,1,690
GO_FIRST,Chennai,1,Mumbai,40.0,45.07,6,1,885
GO_FIRST,Bangalore,1,Mumbai,3.0,122.68,6,1,885
Vistara,Mumbai,0,Delhi,15.0,23.15,14,1,124
Air_India,Chennai,1,Mumbai,31.0,52.65,9,1,820
Air_India,Chennai,1,Hyderabad,33.0,39.38,22,1,1380
Air_India,Hyderabad,1,Delhi,44.0,390.88,22,0,1335
Vistara,Delhi,0,Hyderabad,37.0,238.06,22,0,139
Air_India,Bangalore,1,Hyderabad,46.0,65.51,6,1,1045
Air_India,Delhi,1,Hyderabad,31.0,54.62,6,1,1600
Vistara,Delhi,1,Chennai,10.0,596.06,9,0,664
Vistara,Hyderabad,1,Mumbai,9.0,90.83,6,1,1474
GO_FIRST,Mumbai,1,Kolkata,16.0,72.28,18,1,805
Vistara,Bangalore,1,Delhi,36.0,564.87,6,0,840
Vistara,Hyderabad,1,Mumbai,34.0,577.09,6,0,1020
GO_FIRST,Bangalore,0,Kolkata,20.0,33.58,18,1,139
Air_India,Bangalore,1,Chennai,15.0,434.09,6,0,1474
AirAsia,Delhi,2,Bangalore,4.0,73.46,14,1,634
Indigo,Bangalore,1,Delhi,46.0,37.43,18,1,334
Air_India,Kolkata,0,Hyderabad,25.0,201.44,18,0,135
Vistara,Hyderabad,1,Bangalore,4.0,78.45,14,1,480
GO_FIRST,Kolkata,1,Hyderabad,16.0,55.16,6,1,949
Air_India,Bangalore,1,Mumbai,29.0,57.9,18,1,799
Vistara,Bangalore,0,Mumbai,33.0,205.44,18,0,115
Indigo,Chennai,1,Delhi,3.0,135.47,9,1,484
GO_FIRST,Delhi,1,Bangalore,37.0,61.54,14,1,574
Air_India,Hyderabad,1,Mumbai,13.0,108.23,9,1,1875
Vistara,Bangalore,2,Chennai,24.0,94.48,14,1,1870
Air_India,Kolkata,1,Bangalore,14.0,137.29,14,1,1195
Indigo,Hyderabad,1,Chennai,33.0,26.76,14,1,360
Air_India,Kolkata,1,Bangalore,38.0,517.43,18,0,1075
Vistara,Chennai,1,Kolkata,16.0,60.83,22,1,1540
AirAsia,Delhi,1,Bangalore,11.0,96.35,14,1,690
Indigo,Kolkata,0,Chennai,2.0,68.37,22,1,139
Air_India,Bangalore,1,Chennai,20.0,31.51,14,1,1005
Air_India,Mumbai,1,Kolkata,38.0,49.25,22,1,1300
GO_FIRST,Mumbai,0,Delhi,38.0,23.15,6,1,130
GO_FIRST,Hyderabad,1,Bangalore,22.0,44.06,22,1,720
GO_FIRST,Hyderabad,1,Mumbai,22.0,41.22,22,1,355
Vistara,Delhi,1,Chennai,38.0,49.27,9,1,765
Vistara,Chennai,1,Mumbai,44.0,43.67,9,1,724
Vistara,Mumbai,1,Kolkata,39.0,614.0,9,0,649
Vistara,Bangalore,1,Mumbai,22.0,65.0,6,1,510
Vistara,Delhi,2,Kolkata,22.0,1010.52,6,0,840
Vistara,Kolkata,1,Chennai,8.0,128.79,18,1,1294
Vistara,Mumbai,1,Hyderabad,11.0,531.98,22,0,655
Vistara,Delhi,1,Chennai,48.0,596.06,9,0,855
Indigo,Delhi,1,Kolkata,21.0,58.93,6,1,409
Vistara,Mumbai,1,Kolkata,6.0,614.0,9,0,550
Air_India,Delhi,1,Mumbai,13.0,392.1,14,0,1555
GO_FIRST,Bangalore,1,Mumbai,25.0,51.23,6,1,595
Vistara,Bangalore,1,Kolkata,5.0,131.65,18,1,880
Vistara,Mumbai,0,Delhi,32.0,23.15,22,1,130
Indigo,Hyderabad,1,Bangalore,39.0,17.37,6,1,325
GO_FIRST,Kolkata,1,Bangalore,29.0,124.16,18,1,915
Vistara,Chennai,1,Delhi,33.0,55.48,22,1,1395
Air_India,Mumbai,0,Chennai,12.0,58.81,6,1,120
AirAsia,Bangalore,0,Hyderabad,21.0,16.96,14,1,64
Air_India,Hyderabad,1,Chennai,30.0,41.85,22,1,724
Air_India,Chennai,0,Delhi,37.0,275.03,22,0,169
AirAsia,Delhi,2,Kolkata,42.0,31.42,6,1,705
GO_FIRST,Bangalore,1,Chennai,12.0,96.96,18,1,480
Vistara,Hyderabad,1,Chennai,22.0,76.22,14,1,580
Air_India,Bangalore,1,Delhi,38.0,36.47,18,1,1140
Air_India,Hyderabad,0,Mumbai,34.0,22.77,22,1,100
Air_India,Mumbai,1,Bangalore,34.0,64.34,14,1,514
Vistara,Kolkata,1,Mumbai,14.0,110.23,6,1,325
Vistara,Chennai,1,Delhi,24.0,51.52,6,1,450
Vistara,Delhi,0,Bangalore,6.0,73.48,18,1,169
Indigo,Hyderabad,1,Kolkata,32.0,43.44,9,1,460
Indigo,Mumbai,0,Delhi,3.0,58.81,9,1,130
Vistara,Bangalore,2,Kolkata,15.0,184.68,9,1,604
Air_India,Mumbai,1,Chennai,41.0,490.97,14,0,480
AirAsia,Delhi,1,Mumbai,14.0,58.87,6,1,754
Indigo,Mumbai,1,Bangalore,13.0,64.06,6,1,505
Indigo,Kolkata,1,Bangalore,36.0,59.23,6,1,280
Vistara,Bangalore,1,Hyderabad,24.0,375.9,9,0,1339
Vistara,Mumbai,1,Bangalore,46.0,662.32,9,0,415
Indigo,Chennai,1,Kolkata,12.0,49.9,22,1,439
Vistara,Hyderabad,1,Bangalore,40.0,377.03,14,0,595
Vistara,Kolkata,1,Hyderabad,25.0,55.73,14,1,1099
GO_FIRST,Delhi,1,Bangalore,22.0,39.78,14,1,319
Vistara,Bangalore,1,Hyderabad,8.0,375.9,6,0,334
Air_India,Mumbai,1,Kolkata,27.0,447.6,9,0,484
Indigo,Kolkata,1,Delhi,8.0,73.88,14,1,360
Vistara,Chennai,1,Hyderabad,10.0,129.86,22,1,930
Air_India,Mumbai,1,Delhi,34.0,61.05,9,1,385
Vistara,Hyderabad,0,Delhi,7.0,239.82,9,0,139
Indigo,Kolkata,2,Bangalore,30.0,64.74,9,1,490
Vistara,Mumbai,1,Bangalore,49.0,63.83,14,1,415
Vistara,Chennai,1,Bangalore,46.0,596.33,18,0,1420
AirAsia,Kolkata,1,Mumbai,33.0,33.44,18,1,499
Vistara,Kolkata,1,Chennai,10.0,635.7,18,0,915
Vistara,Kolkata,1,Bangalore,12.0,115.54,22,1,735
Vistara,Delhi,1,Mumbai,23.0,700.57,6,0,829
Air_India,Kolkata,1,Bangalore,39.0,39.07,18,1,1159
Vistara,Mumbai,1,Kolkata,43.0,636.16,6,0,915
Vistara,Delhi,1,Hyderabad,48.0,533.76,18,0,1110
Air_India,Delhi,1,Bangalore,42.0,519.76,6,0,1140
Vistara,Bangalore,1,Kolkata,20.0,80.28,6,1,604
Air_India,Kolkata,1,Delhi,4.0,132.92,9,1,1429
Vistara,Kolkata,1,Mumbai,37.0,641.57,22,0,885
Air_India,Mumbai,1,Chennai,45.0,51.38,22,1,1234
Indigo,Bangalore,1,Delhi,44.0,40.29,18,1,445
Vistara,Mumbai,1,Bangalore,7.0,123.38,6,1,739
Indigo,Chennai,1,Mumbai,41.0,27.63,14,1,244
GO_FIRST,Delhi,1,Bangalore,42.0,55.52,9,1,325
Air_India,Chennai,0,Kolkata,20.0,197.92,9,0,154
Vistara,Mumbai,1,Bangalore,32.0,477.12,18,0,1570
Vistara,Hyderabad,1,Mumbai,37.0,53.19,18,1,964
Indigo,Mumbai,1,Chennai,34.0,62.41,18,1,285
Vistara,Mumbai,1,Bangalore,34.0,63.83,14,1,480
Air_India,Bangalore,1,Hyderabad,25.0,439.7,1,0,1114
Indigo,Hyderabad,1,Chennai,49.0,15.27,6,1,415
Air_India,Bangalore,1,Chennai,20.0,72.49,1,1,1230
Indigo,Hyderabad,1,Delhi,23.0,60.69,14,1,499
Indigo,Mumbai,1,Bangalore,27.0,40.14,6,1,259
Air_India,Hyderabad,1,Kolkata,9.0,511.69,9,0,1300
SpiceJet,Mumbai,0,Kolkata,16.0,46.66,6,1,160
Vistara,Delhi,1,Bangalore,38.0,44.49,9,1,364
Air_India,Bangalore,1,Mumbai,48.0,541.15,18,0,1045
Vistara,Hyderabad,1,Delhi,26.0,58.31,22,1,990
GO_FIRST,Kolkata,1,Delhi,43.0,62.58,14,1,660
Indigo,Bangalore,1,Hyderabad,33.0,16.76,9,1,409
Vistara,Mumbai,1,Bangalore,33.0,684.49,9,0,700
Vistara,Kolkata,1,Delhi,23.0,66.53,18,1,394
Indigo,Hyderabad,1,Bangalore,24.0,27.09,6,1,570
Vistara,Delhi,1,Mumbai,27.0,526.11,18,0,349
Vistara,Mumbai,1,Hyderabad,27.0,47.34,6,1,925
Vistara,Delhi,1,Mumbai,48.0,46.24,18,1,265
Air_India,Bangalore,1,Delhi,43.0,55.1,9,1,730
Vistara,Kolkata,1,Bangalore,25.0,61.31,22,1,1360
Vistara,Kolkata,1,Mumbai,39.0,81.97,9,1,679
Vistara,Bangalore,1,Kolkata,48.0,62.06,18,1,915
Air_India,Bangalore,1,Mumbai,10.0,541.15,6,0,904
GO_FIRST,Chennai,0,Mumbai,20.0,29.69,14,1,115
Vistara,Hyderabad,1,Delhi,45.0,513.36,9,0,334
Air_India,Mumbai,0,Bangalore,5.0,50.5,18,1,105
AirAsia,Bangalore,1,Delhi,12.0,74.06,22,1,655
Vistara,Delhi,1,Hyderabad,10.0,456.18,9,0,1339
Indigo,Kolkata,1,Hyderabad,15.0,106.82,9,1,514
Indigo,Mumbai,0,Chennai,2.0,155.45,9,1,120
Indigo,Delhi,1,Kolkata,23.0,58.93,14,1,310
Air_India,Bangalore,1,Mumbai,41.0,541.15,22,0,790
Vistara,Kolkata,1,Hyderabad,46.0,516.32,9,0,760
Vistara,Chennai,1,Hyderabad,49.0,56.72,22,1,679
GO_FIRST,Kolkata,1,Delhi,30.0,62.58,18,1,510
Vistara,Bangalore,1,Chennai,31.0,597.68,18,0,855
Vistara,Bangalore,1,Mumbai,31.0,541.15,6,0,949
AirAsia,Hyderabad,1,Mumbai,44.0,22.27,18,1,490
Vistara,Delhi,1,Mumbai,6.0,147.25,6,1,829
GO_FIRST,Mumbai,1,Bangalore,14.0,50.49,9,1,460
SpiceJet,Bangalore,1,Delhi,20.0,55.95,14,1,1590
Vistara,Kolkata,0,Mumbai,39.0,44.52,18,1,165
Vistara,Hyderabad,1,Bangalore,40.0,53.84,14,1,1135
GO_FIRST,Bangalore,1,Mumbai,16.0,51.23,6,1,955
Air_India,Kolkata,1,Mumbai,45.0,497.48,9,0,574
Vistara,Mumbai,1,Chennai,33.0,43.03,9,1,499
AirAsia,Mumbai,1,Hyderabad,12.0,42.15,22,1,685
Air_India,Mumbai,1,Hyderabad,22.0,41.3,6,1,934
Air_India,Bangalore,1,Mumbai,6.0,91.81,6,1,709
Vistara,Delhi,0,Bangalore,7.0,73.48,9,1,165
Air_India,Hyderabad,1,Mumbai,11.0,90.83,9,1,1380
Indigo,Bangalore,1,Delhi,38.0,37.49,6,1,285
Air_India,Kolkata,1,Hyderabad,37.0,515.22,6,0,739
Vistara,Mumbai,1,Chennai,5.0,786.9,18,0,1600
Air_India,Chennai,1,Kolkata,10.0,218.24,9,1,745
Air_India,Hyderabad,1,Mumbai,24.0,454.06,6,0,379
Indigo,Bangalore,1,Mumbai,34.0,54.85,14,1,415
Vistara,Bangalore,1,Mumbai,46.0,65.0,9,1,370
Vistara,Bangalore,1,Mumbai,44.0,65.0,6,1,420
Air_India,Kolkata,1,Bangalore,44.0,69.81,14,1,1045
GO_FIRST,Hyderabad,1,Mumbai,43.0,54.71,6,1,855
Indigo,Delhi,1,Mumbai,10.0,92.76,14,1,495
Vistara,Hyderabad,1,Kolkata,47.0,512.8,9,0,1410
Indigo,Chennai,1,Kolkata,6.0,49.9,14,1,580
Vistara,Kolkata,2,Bangalore,33.0,76.82,9,1,540
Vistara,Bangalore,0,Delhi,42.0,44.55,22,1,154
Vistara,Hyderabad,1,Mumbai,29.0,98.63,9,1,544
Vistara,Hyderabad,1,Chennai,31.0,511.69,9,0,360
Indigo,Hyderabad,1,Chennai,47.0,15.27,14,1,255
Indigo,Kolkata,1,Mumbai,15.0,78.76,6,1,585
